D,R,N_R,H_R,C_sigma_inerte
-43,101,9,1.000000000000,0.411248362887
-43,121,7,1.000000000000,0.277442428258
-43,141,19,1.666666666667,0.400112501775
-43,161,14,1.285714285714,0.343669860434
-43,181,12,1.000000000000,0.344651736880
-43,201,24,1.666666666667,0.379938262070
-43,221,20,1.000000000000,0.488521511450
-43,241,18,1.008298755187,0.406281254333
-43,261,36,2.019157088123,0.380119041107
-43,281,20,1.000000000000,0.401306382159
-43,301,1,1.285714285714,0.014747054948
-43,321,36,1.666666666667,0.388358655014
-43,341,22,1.000000000000,0.376250482405
-43,361,27,1.110803324100,0.396507992207
-43,381,39,1.666666666667,0.364990827764
-43,401,21,1.000000000000,0.313898229360
-43,421,27,1.004750593824,0.385699968107
-43,441,75,2.505668934240,0.413283588831
-43,461,32,1.000000000000,0.425745634221
-43,481,36,1.054054054054,0.438523119771
-43,501,50,1.666666666667,0.372251862340
-43,521,36,1.003838771593,0.430606121421
-43,541,28,1.000000000000,0.325722254728
-43,561,57,1.666666666667,0.385876033813
-43,581,47,1.285714285714,0.400459552305
-43,601,38,1.003327787022,0.403228204830
-43,621,71,1.962962962963,0.374589423148
-43,641,38,1.003120124805,0.381951974126
-43,661,38,1.000000000000,0.373317164772
-43,681,64,1.681350954479,0.364635797025
-43,701,37,1.000000000000,0.345852770072
-43,721,58,1.285714285714,0.411733624555
-43,741,77,1.842105263158,0.372759009632
-43,761,40,1.002628120894,0.347818262535
-43,781,47,1.028169014085,0.389846864312
-43,801,92,1.931335830212,0.397607761558
-43,821,46,1.000000000000,0.375985460457
-43,841,54,1.071343638526,0.403627025126
-43,861,102,2.142857142857,0.373618232765
-43,881,43,1.000000000000,0.330971030551
-43,901,53,1.000000000000,0.400206191624
-43,921,80,1.666666666667,0.355724301564
-43,941,55,1.000000000000,0.400193275959
-43,961,47,1.000000000000,0.335894690137
-43,981,97,1.888888888889,0.360599853523
-43,1001,75,1.285714285714,0.402608087373
-43,1021,56,1.001958863859,0.379274797475
-43,1041,95,1.676272814601,0.378254453592
-43,1061,51,1.001885014138,0.334257125183
-43,1081,53,1.000000000000,0.342496777368
-43,1101,97,1.666666666667,0.370237324938
-43,1121,70,1.105263157895,0.396721831812
-43,1141,79,1.301489921122,0.374500449589
-43,1161,7,1.962962962963,0.021675848562
-43,1181,68,1.001693480102,0.406627171176
-43,1201,64,1.000000000000,0.377866968038
-43,1221,112,1.756756756757,0.371110327786
-43,1241,65,1.027397260274,0.363167632187
-43,1261,65,1.000000000000,0.368023728658
-43,1281,156,2.213114754098,0.393736092803
-43,1301,69,1.000000000000,0.380316145286
-43,1321,63,1.000000000000,0.342715436173
-43,1341,142,1.914243102163,0.398350707217
-43,1361,67,1.001469507715,0.354710436667
-43,1381,75,1.001448225923,0.392112969274
-43,1401,119,1.673804425410,0.367653750113
-43,1421,107,1.418015482055,0.385471675289
-43,1441,76,1.015267175573,0.377822992000
-43,1461,123,1.666666666667,0.368084516897
-43,1481,79,1.001350438893,0.388899091252
-43,1501,91,1.105263157895,0.401183665870
-43,1521,149,1.888888888889,0.380000477044
-43,1541,73,1.000000000000,0.347718130421
-43,1561,112,1.297245355541,0.406688975357
-43,1581,133,1.666666666667,0.371784860474
-43,1601,80,1.000000000000,0.368688755178
-43,1621,82,1.001233806292,0.373410646200
-43,1641,140,1.666666666667,0.378950110696
-43,1661,87,1.013245033113,0.383315647378
-43,1681,77,1.000000000000,0.340208267860
-43,1701,229,2.566137566138,0.390269070941
-43,1721,87,1.000000000000,0.376645839204
-43,1741,88,1.000000000000,0.377182604652
-43,1761,136,1.672345258376,0.345132307897
-43,1781,95,1.014598540146,0.393507679531
-43,1801,92,1.000000000000,0.382921130348
-43,1821,144,1.672158154860,0.355017509189
-43,1841,122,1.295491580663,0.384571836524
-43,1861,92,1.001074691026,0.371796012674
-43,1881,196,2.087719298246,0.376305966525
-43,1901,89,1.000000000000,0.353478193310
-43,1921,101,1.017699115044,0.390598832450
-43,1941,157,1.671818650180,0.366299074748
-43,1961,99,1.054054054054,0.363105840732
-43,1981,130,1.285714285714,0.387466201834
-43,2001,176,1.781609195402,0.375272597724
-43,2021,6,1.000000000000,0.022596776994
-43,2041,106,1.012738853503,0.390830521170
-43,2061,187,1.888888888889,0.366552019169
-43,2081,99,1.000000000000,0.363488601063
-43,2101,103,1.010471204188,0.371157501737
-43,2121,223,2.142857142857,0.375819665317
-43,2141,114,1.000934142924,0.407965107279
-43,2161,104,1.000000000000,0.369526118036
-43,2181,167,1.671251719395,0.352213710276
-43,2201,112,1.028169014085,0.380922100367
-43,2221,105,1.000900495272,0.363967542289
-43,2241,216,1.962962962963,0.378806622946
-43,2261,158,1.421052631579,0.379807927364
-43,2281,108,1.000876808417,0.365788819977
-43,2301,179,1.666666666667,0.361318575519
-43,2321,104,1.009478672986,0.343992468738
-43,2341,108,1.000854335754,0.357618444084
-43,2361,176,1.666666666667,0.347386006233
-43,2381,112,1.000000000000,0.365741660986
-43,2401,160,1.333194502291,0.389060448421
-43,2421,216,1.888888888889,0.368042459370
-43,2441,123,1.000819336338,0.392722086639
-43,2461,125,1.000000000000,0.396603161844
-43,2481,194,1.666666666667,0.366719442524
-43,2501,123,1.032786885246,0.372592663375
-43,2521,119,1.000793335978,0.369424058793
-43,2541,258,2.142857142857,0.371496923728
-43,2561,126,1.000000000000,0.386125454456
-43,2581,134,1.092987214258,0.373163741497
-43,2601,224,1.888888888889,0.358529998669
-43,2621,121,1.000000000000,0.363383691569
-43,2641,142,1.105263157895,0.383283875829
-43,2661,200,1.670424652386,0.354846221416
-43,2681,164,1.292428198433,0.373623954595
-43,2701,143,1.082932247316,0.386289559519
-43,2721,206,1.666666666667,0.359251042159
-43,2741,134,1.000729660708,0.386713257348
-43,2761,131,1.000000000000,0.375935753627
-43,2781,265,1.962962962963,0.384978924963
-43,2801,128,1.000000000000,0.362738188944
-43,2821,170,1.285714285714,0.372380463433
-43,2841,218,1.666666666667,0.366107007655
-43,2861,133,1.000000000000,0.369988543717
-43,2881,7,1.000000000000,0.019354824417
-43,2901,222,1.666666666667,0.366073214907
-43,2921,138,1.000000000000,0.376992817436
-43,2941,141,1.000000000000,0.382896020516
-43,2961,339,2.428571428571,0.376821403035
-43,2981,142,1.000000000000,0.381080845791
-43,3001,139,1.000666444518,0.370606532639
-43,3021,257,1.842105263158,0.370068139733
-43,3041,136,1.000000000000,0.358668881790
-43,3061,136,1.000653381248,0.356383801403
-43,3081,226,1.666666666667,0.353546279782
-43,3101,194,1.285714285714,0.391186131002
-43,3121,148,1.000000000000,0.381542612578
-43,3141,272,1.899713467049,0.367056250691
-43,3161,168,1.068965517241,0.400666511883
-43,3181,145,1.000628733103,0.367394872543
-43,3201,232,1.666666666667,0.350988322638
-43,3221,148,1.000620925179,0.370915972107
-43,3241,192,1.291268127121,0.370862208603
-43,3261,244,1.669733210672,0.362517641670
-43,3281,142,1.000000000000,0.350386559488
-43,3301,156,1.000605877007,0.382654857454
-43,3321,299,1.987654320988,0.367262285289
-43,3341,154,1.007782101167,0.371119666802
-43,3361,147,1.000595060994,0.354932825654
-43,3381,348,2.210884353741,0.378304017036
-43,3401,171,1.117612466921,0.365835842735
-43,3421,156,1.000000000000,0.371084290224
-43,3441,271,1.756756756757,0.365077455247
-43,3461,154,1.000000000000,0.362610279665
-43,3481,152,1.000000000000,0.356096346724
-43,3501,291,1.898600399886,0.357273046637
-43,3521,208,1.290826469753,0.373736428247
-43,3541,164,1.000000000000,0.378490530965
-43,3561,255,1.669474866611,0.350771766903
-43,3581,156,1.000558503211,0.356296396796
-43,3601,166,1.007220216606,0.374791425246
-43,3621,276,1.713615023474,0.364493718081
-43,3641,164,1.006042296073,0.367131378187
-43,3661,214,1.290630975143,0.371634964065
-43,3681,305,1.898125509372,0.358428026146
-43,3701,169,1.000540394488,0.374983677606
-43,3721,183,1.033324375168,0.391308149360
-43,3741,13,1.781609195402,0.016046872775
-43,3761,173,1.000531773465,0.378477849433
-43,3781,190,1.116371330336,0.370805809699
-43,3801,361,2.142857142857,0.365344386532
-43,3821,170,1.000523423188,0.366781445479
-43,3841,168,1.000000000000,0.360996091841
-43,3861,348,1.962962962963,0.379208491978
-43,3881,163,1.000000000000,0.347077362900
-43,3901,175,1.000000000000,0.370949227548
-43,3921,289,1.666666666667,0.365909025044
-43,3941,234,1.285714285714,0.382342689533
-43,3961,182,1.008583690987,0.377405213308
-43,3981,285,1.669178598342,0.355522524011
-43,4001,185,1.000499875031,0.383323864012
-43,4021,185,1.000497388709,0.381647500069
-43,4041,335,1.897302647859,0.362843732986
-43,4061,182,1.015267175573,0.366789130254
-43,4081,242,1.285714285714,0.383459415889
-43,4101,304,1.669105096318,0.369462641654
-43,4121,184,1.000000000000,0.371654600380
-43,4141,185,1.000000000000,0.372086000472
-43,4161,346,1.892573900505,0.366145359404
-43,4181,201,1.072709878020,0.373689955853
-43,4201,192,1.000476077124,0.381125612958
-43,4221,462,2.428571428571,0.376226342186
-43,4241,196,1.000471586890,0.385835648460
-43,4261,191,1.000000000000,0.374615465458
-43,4281,299,1.669002569493,0.349925910418
-43,4301,192,1.000000000000,0.373491686560
-43,4321,205,1.083314047674,0.366610689568
-43,4341,304,1.668970283345,0.351450855024
-43,4361,278,1.356340288925,0.393874379317
-43,4381,189,1.000000000000,0.361737297968
-43,4401,385,1.987048398091,0.369352889734
-43,4421,199,1.000000000000,0.377839881830
-43,4441,195,1.000450349020,0.368609902494
-43,4461,311,1.666666666667,0.351496016291
-43,4481,182,1.000000000000,0.341482587746
-43,4501,255,1.285714285714,0.370671158232
-43,4521,332,1.690997566910,0.365503489573
-43,4541,229,1.105263157895,0.384217310146
-43,4561,199,1.000438500329,0.367441187413
-43,4581,375,1.888888888889,0.365321532729
-43,4601,6,1.000000000000,0.010998516344
-43,4621,199,1.000432806752,0.363234894173
-43,4641,432,2.142857142857,0.366741073922
-43,4661,205,1.000000000000,0.371515122454
-43,4681,206,1.013245033113,0.367059036582
-43,4701,321,1.668793873644,0.345981555189
-43,4721,204,1.000423639060,0.365402135886
-43,4741,199,1.000000000000,0.355270337316
-43,4761,374,1.888888888889,0.352175210212
-43,4781,276,1.285714285714,0.380410571398
-43,4801,199,1.000416579879,0.351205355444
-43,4821,337,1.666666666667,0.355694866526
-43,4841,208,1.000000000000,0.364564001386
-43,4861,216,1.000411437976,0.377056114070
-43,4881,337,1.666666666667,0.351834851680
-43,4901,231,1.068965517241,0.374661565160
-43,4921,340,1.497866287340,0.392135503174
-43,4941,448,2.052823315118,0.375666441136
-43,4961,222,1.000000000000,0.380785829456
-43,4981,225,1.000000000000,0.384563709986
-43,5001,347,1.668666266747,0.354168415876
-43,5021,206,1.000398327026,0.349473459204
-43,5041,212,1.028565760762,0.348577872298
-43,5061,470,2.160640189686,0.366600832599
-43,5081,220,1.000393623302,0.369332666093
-43,5101,215,1.000392079984,0.359689644083
-43,5121,410,1.888888888889,0.362023473038
-43,5141,214,1.000000000000,0.355695510387
-43,5161,222,1.000000000000,0.367729628302
-43,5181,366,1.687898089172,0.357954000258
-43,5201,281,1.289175158623,0.358599006779
-43,5221,235,1.008810572687,0.381945015161
-43,5241,358,1.668574699485,0.350601235034
-43,5261,220,1.000000000000,0.358292493515
-43,5281,224,1.000000000000,0.363586261808
-43,5301,473,2.087719298246,0.366520539437
-43,5321,243,1.006389776358,0.389318061234
-43,5341,308,1.326530612245,0.373128553217
-43,5361,374,1.666666666667,0.359429521056
-43,5381,232,1.000000000000,0.370382093700
-43,5401,232,1.004073319756,0.367672273822
-43,5421,375,1.666666666667,0.356863679272
-43,5441,234,1.000000000000,0.369932373879
-43,5461,8,1.000000000000,0.012606317088
-43,5481,665,2.697865353038,0.387165313583
-43,5501,233,1.000000000000,0.364798335808
-43,5521,230,1.000000000000,0.358948068271
-43,5541,382,1.666666666667,0.356558025198
-43,5561,240,1.000000000000,0.372171906946
-43,5581,226,1.000358358717,0.349226196432
-43,5601,384,1.668452062132,0.354648364470
-43,5621,326,1.320939334638,0.379093649204
-43,5641,243,1.000354547066,0.371963395711
-43,5661,482,1.990990990991,0.369544273978
-43,5681,268,1.105263157895,0.368980494360
-43,5701,236,1.000000000000,0.358011166985
-43,5721,395,1.666666666667,0.358416367408
-43,5741,238,1.000348371364,0.358694499088
-43,5761,310,1.285714285714,0.362393488378
-43,5781,386,1.666666666667,0.347032707362
-43,5801,240,1.000344768143,0.358398852820
-43,5821,241,1.000000000000,0.358921798779
-43,5841,454,1.888888888889,0.356873598431
-43,5861,242,1.000000000000,0.358234136664
-43,5881,240,1.000340078218,0.354083920223
-43,5901,529,2.142857142857,0.363245708947
-43,5921,246,1.010471204188,0.357148606987
-43,5941,250,1.004376367615,0.364070418483
-43,5961,402,1.666666666667,0.351744680377
-43,5981,252,1.000000000000,0.366406696267
-43,6001,251,1.000000000000,0.363876025937
-43,6021,507,1.980568011958,0.370014706851
-43,6041,329,1.288693924847,0.367935885987
-43,6061,313,1.181488203267,0.380689040029
-43,6081,415,1.666666666667,0.356769969470
-43,6101,244,1.000000000000,0.348591172752
-43,6121,254,1.000000000000,0.361827824417
-43,6141,424,1.704119850187,0.353410700307
-43,6161,267,1.032786885246,0.366154408256
-43,6181,328,1.285714285714,0.360285541045
-43,6201,477,1.888888888889,0.355620781155
-43,6221,256,1.000321491722,0.359366158090
-43,6241,248,1.000000000000,0.347259435158
-43,6261,417,1.666666666667,0.349348701162
-43,6281,255,1.003502626970,0.353807320804
-43,6301,261,1.000000000000,0.362378829934
-43,6321,27,2.210884353741,0.016908342252
-43,6341,272,1.005361930295,0.373537781918
-43,6361,267,1.000000000000,0.367610472264
-43,6381,487,1.888888888889,0.353990376718
-43,6401,280,1.054054054054,0.363714045057
-43,6421,250,1.000000000000,0.341353727916
-43,6441,504,1.874708896134,0.366070501004
-43,6461,358,1.321931589537,0.367746996758
-43,6481,266,1.000000000000,0.360219658414
-43,6501,443,1.666666666667,0.358967429770
-43,6521,277,1.000306701426,0.372961964712
-43,6541,269,1.009478672986,0.357927062837
-43,6561,538,1.999847584210,0.360370954228
-43,6581,274,1.000303905182,0.365941380045
-43,6601,362,1.285714285714,0.375136263494
-43,6621,446,1.666666666667,0.355587562840
-43,6641,299,1.068965517241,0.370686622373
-43,6661,265,1.000300255217,0.350152573787
-43,6681,458,1.692111959288,0.356799337799
-43,6701,269,1.000000000000,0.353662623624
-43,6721,271,1.000000000000,0.355352015305
-43,6741,684,2.428571428571,0.368341523158
-43,6761,271,1.000000000000,0.353487497353
-43,6781,282,1.000294941749,0.366765460899
-43,6801,452,1.666666666667,0.351903032422
-43,6821,314,1.105263157895,0.367677022078
-43,6841,265,1.000000000000,0.342074643718
-43,6861,452,1.668124180149,0.348867718146
-43,6881,374,1.288330184566,0.372798444070
-43,6901,287,1.000000000000,0.367615418256
-43,6921,523,1.888888888889,0.353746732272
-43,6941,288,1.003169572108,0.365850628605
-43,6961,286,1.000000000000,0.363532599979
-43,6981,466,1.685288640596,0.350577264141
-43,7001,282,1.000000000000,0.356631043214
-43,7021,371,1.285714285714,0.363999247550
-43,7041,464,1.666666666667,0.350303412426
-43,7061,298,1.000000000000,0.374023212736
-43,7081,298,1.027397260274,0.363136877671
-43,7101,569,1.977890437966,0.359265704597
-43,7121,290,1.000280859430,0.361158640847
-43,7141,314,1.054054054054,0.370175759783
-43,7161,630,2.142857142857,0.364427181261
-43,7181,16,1.000000000000,0.019783749178
-43,7201,329,1.105263157895,0.367152888003
-43,7221,521,1.781609195402,0.359809878467
-43,7241,291,1.000000000000,0.357169831217
-43,7261,303,1.014598540146,0.365651237998
-43,7281,545,1.888888888889,0.352410223547
-43,7301,414,1.344336392275,0.375226426294
-43,7321,290,1.000000000000,0.352488135610
-43,7341,478,1.668028878899,0.347471466583
-43,7361,313,1.004618937644,0.376867705957
-43,7381,306,1.032786885246,0.357528441478
-43,7401,486,1.666666666667,0.351029916249
-43,7421,291,1.000000000000,0.349469358241
-43,7441,391,1.285714285714,0.364343197054
-43,7461,571,1.893445918778,0.360434695423
-43,7481,309,1.000267343938,0.368343929083
-43,7501,304,1.003466204506,0.360373143840
-43,7521,493,1.666666666667,0.351037017368
-43,7541,309,1.000000000000,0.365838219621
-43,7561,287,1.000000000000,0.338993222736
-43,7581,748,2.380292837357,0.370306649834
-43,7601,314,1.002894356006,0.368085402115
-43,7621,312,1.000000000000,0.365944471406
-43,7641,609,1.962962962963,0.363040323492
-43,7661,321,1.012269938650,0.370211630510
-43,7681,304,1.000260382763,0.353994211624
-43,7701,521,1.688741721854,0.358514721233
-43,7721,408,1.288045589949,0.367249196649
-43,7741,305,1.000000000000,0.352804195575
-43,7761,515,1.683417085427,0.353064388250
-43,7781,314,1.000000000000,0.361555610474
-43,7801,341,1.068965517241,0.366476131247
-43,7821,587,1.888888888889,0.356203969500
-43,7841,311,1.000000000000,0.355665710380
-43,7861,413,1.288004070729,0.365873910110
-43,7881,573,1.806242862581,0.361157455209
-43,7901,322,1.000253132515,0.365667185284
-43,7921,330,1.022724403484,0.365695593633
-43,7941,520,1.666666666667,0.352813988309
-43,7961,362,1.110538877025,0.367786017811
-43,7981,325,1.005763688761,0.363780512478
-43,8001,787,2.428571428571,0.364007115780
-43,8021,336,1.000000000000,0.376583839439
-43,8041,14,1.000000000000,0.015656301736
-43,8061,531,1.666666666667,0.355506887120
-43,8081,311,1.000000000000,0.346262993669
-43,8101,313,1.000000000000,0.347724909668
-43,8121,530,1.666666666667,0.352506135684
-43,8141,434,1.287925316300,0.372725421353
-43,8161,322,1.000245068006,0.355297474043
-43,8181,650,1.987654320988,0.360139000460
-43,8201,333,1.000000000000,0.365930958243
-43,8221,323,1.000243279406,0.354088097368
-43,8241,533,1.666666666667,0.349908658722
-43,8261,339,1.002663115846,0.369134735413
-43,8281,455,1.326530612245,0.373680669179
-43,8301,539,1.666666666667,0.351572587907
-43,8321,346,1.012738853503,0.370616120890
-43,8341,373,1.105263157895,0.365310122606
-43,8361,618,1.892955388111,0.352648258633
-43,8381,381,1.068965517241,0.384177729590
-43,8401,326,1.000000000000,0.350645228457
-43,8421,715,2.142857142857,0.358133331310
-43,8441,345,1.000000000000,0.369517277819
-43,8461,325,1.000236378679,0.347281975765
-43,8481,563,1.679636835279,0.357505341727
-43,8501,334,1.000235266439,0.355405345595
-43,8521,338,1.000234714235,0.358910908898
-43,8541,669,1.940639269406,0.365382306396
-43,8561,449,1.287816843827,0.368769392821
-43,8581,331,1.000000000000,0.349372823511
-43,8601,594,1.721311475410,0.363486825411
-43,8621,377,1.063101728338,0.372761325702
-43,8641,345,1.000000000000,0.361899593862
-43,8661,564,1.666666666667,0.354246914038
-43,8681,334,1.000000000000,0.348924079116
-43,8701,460,1.308470290771,0.366512858205
-43,8721,769,2.169590643275,0.368770846494
-43,8741,343,1.000228806773,0.356055415573
-43,8761,349,1.000228284442,0.361547963152
-43,8781,571,1.667805489124,0.354037372723
-43,8801,355,1.002954209749,0.365280426394
-43,8821,327,1.000000000000,0.336782587059
-43,8841,760,2.153036986766,0.362817862163
-43,8861,357,1.000225708159,0.366119950439
-43,8881,337,1.000000000000,0.344994099993
-43,8901,29,1.888888888889,0.015685698469
-43,8921,353,1.002466091245,0.359045695449
-43,8941,350,1.000000000000,0.356161609614
-43,8961,618,1.781609195402,0.352282726718
-43,8981,467,1.285714285714,0.368150919017
-43,9001,353,1.000000000000,0.357082225233
-43,9021,586,1.666666666667,0.354964013062
-43,9041,358,1.000000000000,0.360713413770
-43,9061,350,1.000000000000,0.351959736108
-43,9081,669,1.892632969937,0.354757990973
-43,9101,403,1.105263157895,0.365225593932
-43,9121,468,1.285714285714,0.363893634506
-43,9141,598,1.678700361011,0.355430041737
-43,9161,370,1.000218316778,0.368373123447
-43,9181,362,1.000217841194,0.359709320535
-43,9201,586,1.666666666667,0.348774798000
-43,9221,373,1.000216896215,0.369208073448
-43,9241,370,1.000216426794,0.365532834798
-43,9261,999,2.615376309254,0.376715814618
-43,9281,366,1.000000000000,0.360271004823
-43,9301,381,1.043866250941,0.358588033092
-43,9321,592,1.666666666667,0.348303502881
-43,9341,366,1.000000000000,0.358209367801
-43,9361,396,1.054054054054,0.366995614771
-43,9381,609,1.666666666667,0.356263700831
-43,9401,489,1.285714285714,0.370120905766
-43,9421,364,1.000000000000,0.353556260793
-43,9441,702,1.888888888889,0.360302678427
-43,9461,368,1.000000000000,0.356095072213
-43,9481,422,1.109693070351,0.367291419220
-43,9501,596,1.667719187454,0.344515922486
-43,9521,371,1.000210061968,0.356907032022
-43,9541,541,1.374384236453,0.378050353633
-43,9561,606,1.667712582366,0.348338742394
-43,9581,383,1.000000000000,0.366471847053
-43,9601,365,1.000208311634,0.348527775344
-43,9621,712,1.892422825070,0.358667154595
-43,9641,367,1.000000000000,0.349214531980
-43,9661,384,1.000207017907,0.364641140178
-43,9681,809,2.142857142857,0.357914565867
-43,9701,394,1.022471910112,0.364645004060
-43,9721,388,1.000205740150,0.366412936733
-43,9741,639,1.684118673647,0.357734794260
-43,9761,15,1.008810572687,0.013993323042
-43,9781,379,1.000204478070,0.355956932001
-43,9801,762,1.987654320988,0.359476549028
-43,9821,522,1.327868852459,0.367944884259
-43,9841,402,1.002642007926,0.374593459976
-43,9861,707,1.842105263158,0.357930878264
-43,9881,392,1.008298755187,0.361915150866
-43,9901,373,1.000000000000,0.346605985086
-43,9921,620,1.667674629574,0.344846997946
-43,9941,396,1.000201187003,0.366584679442
-43,9961,497,1.285714285714,0.357273137763
-43,9981,738,1.892295361186,0.359815092960
-43,10001,406,1.042395760424,0.358699164412
-43,10021,394,1.002195389682,0.361415975207
-43,10041,637,1.666666666667,0.350737566630
-43,10061,387,1.000198787397,0.354442537312
-43,10081,395,1.003372681282,0.359987252447
-43,10101,914,2.258687258687,0.369381380362
-43,10121,435,1.075091394131,0.368691294201
-43,10141,381,1.000000000000,0.346560917139
-43,10161,734,1.888888888889,0.352842865203
-43,10181,408,1.000196444357,0.369747386328
-43,10201,386,1.000000000000,0.349267036467
-43,10221,652,1.666666666667,0.353354517671
-43,10241,628,1.466165413534,0.386217053443
-43,10261,391,1.006042296073,0.349832149736
-43,10281,674,1.689038031320,0.358563063306
-43,10301,401,1.000000000000,0.359696971072
-43,10321,393,1.000000000000,0.351911716102
-43,10341,791,1.973213422300,0.358338771745
-43,10361,394,1.000000000000,0.351592200587
-43,10381,525,1.285714285714,0.363756616309
-43,10401,649,1.667628112681,0.346095563280
-43,10421,403,1.000000000000,0.357776225587
-43,10441,405,1.000000000000,0.358937432729
-43,10461,660,1.666666666667,0.350362498499
-43,10481,411,1.008968609865,0.359788015354
-43,10501,398,1.000000000000,0.350935325811
-43,10521,997,2.428571428571,0.361369228335
-43,10541,409,1.000000000000,0.359413559145
-43,10561,428,1.011173184358,0.371325700055
-43,10581,673,1.666666666667,0.353647101918
-43,10601,401,1.000000000000,0.350603730754
-43,10621,18,1.105263157895,0.014215060239
-43,10641,670,1.666666666667,0.350299110691
-43,10661,537,1.287402682675,0.362865180951
-43,10681,406,1.000000000000,0.352602380571
-43,10701,861,2.019157088123,0.369715259876
-43,10721,440,1.041787146721,0.365581723887
-43,10741,412,1.004282655246,0.354511103284
-43,10761,693,1.682464454976,0.355348956088
-43,10781,412,1.000000000000,0.354850452562
-43,10801,551,1.285714285714,0.368499610771
-43,10821,684,1.666666666667,0.352306230950
-43,10841,449,1.054054054054,0.365073916533
-43,10861,411,1.000000000000,0.351661517216
-43,10881,828,1.962962962963,0.360319883812
-43,10901,422,1.002018163471,0.359165919492
-43,10921,421,1.012269938650,0.354106234944
-43,10941,902,2.151083081985,0.356441290694
-43,10961,429,1.017699115044,0.357740957777
-43,10981,421,1.000000000000,0.356702583712
-43,11001,791,1.842105263158,0.363229286567
-43,11021,423,1.000000000000,0.357235909536
-43,11041,439,1.032786885246,0.358398125326
-43,11061,800,1.888888888889,0.356528241493
-43,11081,549,1.285714285714,0.358870637868
-43,11101,444,1.003062787136,0.371420473297
-43,11121,700,1.666666666667,0.351853970557
-43,11141,434,1.000000000000,0.362999737708
-43,11161,421,1.000000000000,0.351563133469
-43,11181,711,1.667561041052,0.355479834528
-43,11201,411,1.000000000000,0.342118085647
-43,11221,593,1.326530612245,0.371518077587
-43,11241,820,1.891913530825,0.359637228181
-43,11261,433,1.000000000000,0.358715976062
-43,11281,483,1.074461483911,0.371818555305
-43,11301,719,1.667551544111,0.356071787258
-43,11321,424,1.000176662839,0.349535620182
-43,11341,442,1.001939864210,0.363160384803
-43,11361,930,2.142857142857,0.356717428483
-43,11381,498,1.105263157895,0.369756807973
-43,11401,423,1.000000000000,0.346586793788
-43,11421,892,1.995884773663,0.365612742627
-43,11441,457,1.002971768202,0.372169595981
-43,11461,459,1.040485123462,0.359759975526
-43,11481,30,1.704119850187,0.014334447392
-43,11501,576,1.285714285714,0.364219180215
-43,11521,438,1.000000000000,0.355537185174
-43,11541,734,1.667533142709,0.356746547909
-43,11561,441,1.001902949572,0.356188220311
-43,11581,472,1.060789223729,0.359508437990
-43,11601,839,1.891819670718,0.357774287185
-43,11621,438,1.000000000000,0.352803481570
-43,11641,583,1.287260544627,0.364245196548
-43,11661,737,1.666666666667,0.355095026848
-43,11681,452,1.000171218218,0.362347421797
-43,11701,460,1.000170925562,0.368197693764
-43,11721,727,1.667519836191,0.348496437860
-43,11741,453,1.010050251256,0.357955270064
-43,11761,508,1.105263157895,0.366278366024
-43,11781,1120,2.428571428571,0.366962096552
-43,11801,456,1.000169477163,0.362232350758
-43,11821,451,1.000169190424,0.357719058892
-43,11841,745,1.667511189933,0.353891917266
-43,11861,506,1.074192732485,0.372560360955
-43,11881,453,1.000000000000,0.357744397046
-43,11901,741,1.666666666667,0.350583508067
-43,11921,608,1.305343511450,0.366732379183
-43,11941,469,1.000167490160,0.368655014700
-43,11961,904,1.962962962963,0.361515550023
-43,11981,477,1.000166930974,0.373824909579
-43,12001,448,1.000000000000,0.350633270216
-43,12021,736,1.667498544214,0.344938191763
-43,12041,457,1.000000000000,0.356615335666
-43,12061,603,1.287206699279,0.365013373817
-43,12081,746,1.667494412714,0.348073684792
-43,12101,476,1.000165275597,0.369734499335
-43,12121,473,1.000000000000,0.366923077600
-43,12141,1020,2.146528292562,0.368076063935
-43,12161,463,1.000000000000,0.358109784319
-43,12181,474,1.002134471718,0.365300063178
-43,12201,1040,2.210884353741,0.362767159309
-43,12221,459,1.000000000000,0.353457833046
-43,12241,472,1.000163385344,0.362878529035
-43,12261,799,1.721311475410,0.356405062261
-43,12281,461,1.000162853188,0.353389870485
-43,12301,470,1.000162588407,0.359765491691
-43,12321,940,1.993750507264,0.360428120434
-43,12341,25,1.285714285714,0.014843200245
-43,12361,469,1.007604562738,0.354802044664
-43,12381,765,1.667474355868,0.349203076464
-43,12401,463,1.000000000000,0.351908837851
-43,12421,463,1.000161017631,0.351345698356
-43,12441,844,1.781609195402,0.359028527863
-43,12461,485,1.002728512960,0.366044348722
-43,12481,613,1.287156477846,0.359899979839
-43,12501,935,1.971442284617,0.357897434177
-43,12521,542,1.105263157895,0.369525116151
-43,12541,457,1.000159476916,0.343825134339
-43,12561,787,1.666666666667,0.354811706092
-43,12581,468,1.000000000000,0.351155975883
-43,12601,489,1.000158717562,0.366334117387
-43,12621,1033,2.149988115046,0.359489229613
-43,12641,484,1.000158215331,0.361562538701
-43,12661,480,1.001737619461,0.357503367273
-43,12681,901,1.891570065452,0.354880641197
-43,12701,488,1.000000000000,0.363067850771
-43,12721,477,1.000000000000,0.354384993925
-43,12741,809,1.690997566910,0.354937923368
-43,12761,627,1.285714285714,0.361294043712
-43,12781,476,1.000000000000,0.352157133772
-43,12801,797,1.666666666667,0.353290415832
-43,12821,501,1.000155994072,0.369560844187
